compound,headline,neg,neu,pos,label
0.0,samsung raises the bar with galaxy s10 more screen cameras and choices,0.0,1.0,0.0,0
0.0,samsung raises the bar with galaxy s10 more screen cameras and choices,0.0,1.0,0.0,0
0.0,samsung raises the bar with galaxy s10 more screen cameras and choices,0.0,1.0,0.0,0
0.0,condivergence the neo-liberal order and its discontents,0.0,1.0,0.0,0
0.4588,armys strategic importance safety ignored in land swaps says mindef,0.158,0.479,0.363,1
-0.3182,klci pares loss stays above 1720,0.315,0.685,0.0,-1
-0.3182,klci pares loss stays above 1720,0.315,0.685,0.0,-1
0.0,bio osmo gets take-over offer at 5 sen/share,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,bioosmo btech camres dayang dolphin ekovest fajarbaru favco gadang hengyuan ho hup malton mitrajaya nhfatt pantech teo seng vsolar,0.0,1.0,0.0,0
0.0,scomi group says has not defaulted on scomi rails rm113.96m maybank loan,0.0,1.0,0.0,0
0.0,bio osmo’s takeover offer by largest shareholder becomes unconditional,0.0,1.0,0.0,0
0.0,bio osmo’s takeover offer by largest shareholder becomes unconditional,0.0,1.0,0.0,0
0.3384,stewart labrooy government buildings reit will do very well,0.0,0.77,0.23,1
0.0,ranhill to export power to southern thailand from kedah,0.0,1.0,0.0,0
-0.5267,pharmaniagas 4q net profit plunges 80 declares lower dividend,0.414,0.395,0.191,-1
0.1027,magnum records 37 jump in 4q profit on stronger gaming sales pays four sen dividend,0.19,0.556,0.255,0
0.4404,inari 2q net profit down 19.7 declares 1.5 sen dividend,0.0,0.756,0.244,1
0.0,mp foresees bersatu entry into labuan,0.0,1.0,0.0,0
0.34,tasco 3q net profit slumps on lower earnings from domestic business solutions segment,0.131,0.595,0.274,1
0.296,solarvest offers 98.83 mil ipo shares in ace market listing,0.0,0.804,0.196,1
0.0,sime darby ammb cimb airasia x bat petron pharmaniaga and allianz,0.0,1.0,0.0,0
0.5093,holiday in malaysia why not visit controversial palm oil farms,0.0,0.651,0.349,1
0.0,cimb research downgrades inari to hold target price rm1.65,0.0,1.0,0.0,0
0.0,malton may climb higher says rhb retail research,0.0,1.0,0.0,0
0.0,jaks resources may trend higher says rhb retail research,0.0,1.0,0.0,0
-0.3182,mindef lost rm258m in land swap deal with syed mokhtar sources,0.187,0.813,0.0,-1
-0.296,klci drifts lower as regional markets start flat,0.239,0.761,0.0,-1
-0.296,klci drifts lower as regional markets start flat,0.239,0.761,0.0,-1
0.3384,labrooy government buildings reit will do very well,0.0,0.745,0.255,1
-0.6249,pharmaniaga falls 5.80 after plunge in 4q earnings,0.369,0.631,0.0,-1
-0.2263,klci falls 0.36 as select blue chips drag,0.213,0.787,0.0,-1
-0.2263,klci falls 0.36 as select blue chips drag,0.213,0.787,0.0,-1
-0.2263,klci falls 0.36 as select blue chips drag,0.213,0.787,0.0,-1
-0.2263,klci falls 0.36 as select blue chips drag,0.213,0.787,0.0,-1
-0.2263,klci falls 0.36 as select blue chips drag,0.213,0.787,0.0,-1
-0.2263,klci falls 0.36 as select blue chips drag,0.213,0.787,0.0,-1
-0.2263,klci falls 0.36 as select blue chips drag,0.213,0.787,0.0,-1
-0.2263,klci falls 0.36 as select blue chips drag,0.213,0.787,0.0,-1
-0.2263,klci falls 0.36 as select blue chips drag,0.213,0.787,0.0,-1
0.0,scomi group says it has not defaulted on scomi rails rm113.96m loan,0.0,1.0,0.0,0
-0.3612,magnum 4q earnings up 37 on stronger gaming sales,0.299,0.511,0.19,-1
-0.296,pharmaniaga 4q profit falls 80%,0.41,0.3,0.29,-1
0.0,long road to recovery expected for media sector,0.0,1.0,0.0,0
0.7906,d&o offers exciting growth prospects,0.0,0.2,0.8,1
0.0,al-salam’s long-term tenants to provide it resilient income,0.0,1.0,0.0,0
0.0,stock with momentum new hoong fatt holdings,0.0,1.0,0.0,0
0.0,stock with momentum favelle favco,0.0,1.0,0.0,0
0.0,stock with momentum bio osmo,0.0,1.0,0.0,0
0.0,weekend by numbers 22.02.19 to 24.02.19,0.0,1.0,0.0,0
0.0,matrix concepts likely to exceed sales target says hlib research,0.0,1.0,0.0,0
-0.3182,klci loses 0.73 in tandem with regional markets,0.247,0.753,0.0,-1
-0.3182,klci loses 0.73 in tandem with regional markets,0.247,0.753,0.0,-1
-0.3182,klci loses 0.73 in tandem with regional markets,0.247,0.753,0.0,-1
-0.3182,klci loses 0.73 in tandem with regional markets,0.247,0.753,0.0,-1
-0.3182,klci loses 0.73 in tandem with regional markets,0.247,0.753,0.0,-1
-0.3182,klci loses 0.73 in tandem with regional markets,0.247,0.753,0.0,-1
-0.3182,klci loses 0.73 in tandem with regional markets,0.247,0.753,0.0,-1
-0.3182,klci loses 0.73 in tandem with regional markets,0.247,0.753,0.0,-1
0.5267,ideal ifca msc iwcity ofi pansar prestar teo seng vsolar,0.0,0.726,0.274,1
0.5267,ideal ifca msc iwcity ofi pansar prestar teo seng vsolar,0.0,0.726,0.274,1
0.5267,ideal ifca msc iwcity ofi pansar prestar teo seng vsolar,0.0,0.726,0.274,1
0.5267,ideal ifca msc iwcity ofi pansar prestar teo seng vsolar,0.0,0.726,0.274,1
0.5267,ideal ifca msc iwcity ofi pansar prestar teo seng vsolar,0.0,0.726,0.274,1
0.5267,ideal ifca msc iwcity ofi pansar prestar teo seng vsolar,0.0,0.726,0.274,1
0.5267,ideal ifca msc iwcity ofi pansar prestar teo seng vsolar,0.0,0.726,0.274,1
-0.296,malakoff 4q net profit up 188 on higher revenue,0.293,0.5,0.207,-1
0.4588,petron awards us$132m diesel refining plant job to south korean petrochemical firm,0.0,0.786,0.214,1
0.5423,gabungan aqrs continues to climb on optimism over ecrl revival,0.0,0.72,0.28,1
0.0,sc dismisses lotte chemical titan former directors review application,0.0,1.0,0.0,0
0.2732,wct executes lrt3 novation agreements with prasarana mrcb george kent,0.0,0.811,0.189,1
0.2732,wct executes lrt3 novation agreements with prasarana mrcb george kent,0.0,0.811,0.189,1
0.2732,wct executes lrt3 novation agreements with prasarana mrcb george kent,0.0,0.811,0.189,1
0.2732,wct executes lrt3 novation agreements with prasarana mrcb george kent,0.0,0.811,0.189,1
-0.7506,daibochi records net loss in 4q on costlier raw materials one-off m&a costs,0.368,0.632,0.0,-1
0.4404,malaysia smelting corp sees net profit double in fy18 proposes 2 sen dividend,0.0,0.791,0.209,1
0.0,london biscuits auditor issues qualified opinion on fy18 results,0.0,1.0,0.0,0
0.0,apex equity gets sc nod for jf apex-mercury merger,0.0,1.0,0.0,0
-0.2023,tune protect 4q profit up 29 with lower net claims,0.354,0.337,0.309,-1
-0.5574,e&o posts 3q net loss on forex loss holding cost,0.365,0.635,0.0,-1
-0.5106,mgb gets rm150.7m job from sister company posts 41 drop in 4q profit,0.325,0.524,0.152,-1
-0.5106,mgb gets rm150.7m job from sister company posts 41 drop in 4q profit,0.325,0.524,0.152,-1
0.2263,tropicana founder disposes of 0.41 stake worth rm5.17 mil,0.0,0.808,0.192,1
0.6908,nine lrt3 contractors assured of rm255m remainder payment after signing of novation agreement says guan eng,0.0,0.711,0.289,1
0.6908,nine lrt3 contractors assured of rm255m remainder payment after signing of novation agreement says guan eng,0.0,0.711,0.289,1
0.5719,misc malakoff petra energy msc dayang axiata london biscuits tune protect e&o mgb and lbs bina,0.0,0.749,0.251,1
0.5719,misc malakoff petra energy msc dayang axiata london biscuits tune protect e&o mgb and lbs bina,0.0,0.749,0.251,1
0.5719,misc malakoff petra energy msc dayang axiata london biscuits tune protect e&o mgb and lbs bina,0.0,0.749,0.251,1
0.5719,misc malakoff petra energy msc dayang axiata london biscuits tune protect e&o mgb and lbs bina,0.0,0.749,0.251,1
0.5719,misc malakoff petra energy msc dayang axiata london biscuits tune protect e&o mgb and lbs bina,0.0,0.749,0.251,1
0.5719,misc malakoff petra energy msc dayang axiata london biscuits tune protect e&o mgb and lbs bina,0.0,0.749,0.251,1
0.0,sumatec gets stay order against bondholders winding up petition,0.0,1.0,0.0,0
0.0,takaful malaysia introduces direct-term plan to provide affordable protection,0.0,1.0,0.0,0
0.0,resetting astro,0.0,1.0,0.0,0
0.0,syed mokhtars company confirms it was involved in land swap deal with mindef,0.0,1.0,0.0,0
0.0,design works pushing back the boundaries of design,0.0,1.0,0.0,0
0.0,design works pushing back the boundaries of design,0.0,1.0,0.0,0
0.5106,education a free mooc on cloud computing,0.0,0.602,0.398,1
0.0,klci to trend sideways hurdle at 1733,0.0,1.0,0.0,0
0.0,klci to trend sideways hurdle at 1733,0.0,1.0,0.0,0
0.0,klci to trend sideways hurdle at 1733,0.0,1.0,0.0,0
0.0,klci to trend sideways hurdle at 1733,0.0,1.0,0.0,0
0.0,klci to trend sideways hurdle at 1733,0.0,1.0,0.0,0
0.0,klci to trend sideways hurdle at 1733,0.0,1.0,0.0,0
0.0,klci to trend sideways hurdle at 1733,0.0,1.0,0.0,0
0.0,focus lumber may rebound further rhb retail research,0.0,1.0,0.0,0
0.0,allianz malaysia may trend higher rhb retail research,0.0,1.0,0.0,0
0.0,focus lumber may rebound further rhb retail research,0.0,1.0,0.0,0
0.0,klci slips as index-linked counters weigh,0.0,1.0,0.0,0
0.0,syed mokhtar’s firm confirms it was involved in land swap deal,0.0,1.0,0.0,0
0.0,klci slips as index-linked counters weigh,0.0,1.0,0.0,0
0.0,klci slips as index-linked counters weigh,0.0,1.0,0.0,0
0.0,klci slips as index-linked counters weigh,0.0,1.0,0.0,0
0.4404,is the construction sector back in favour?,0.0,0.674,0.326,1
0.4404,is the construction sector back in favour?,0.0,0.674,0.326,1
0.4404,is the construction sector back in favour?,0.0,0.674,0.326,1
0.4404,is the construction sector back in favour?,0.0,0.674,0.326,1
0.4404,is the construction sector back in favour?,0.0,0.674,0.326,1
0.0,gauging the o&g recovery,0.0,1.0,0.0,0
-0.2263,prg faces hiccups on maiden luxury residential project delayed completion,0.174,0.826,0.0,-1
0.1531,boilermech’s outlook seen to remain challenging,0.0,0.758,0.242,0
0.0,rf contribution expected to remain soft for inari amertron,0.0,1.0,0.0,0
0.0,rf contribution expected to remain soft for inari amertron,0.0,1.0,0.0,0
0.4404,wilmar profit likely to soften in 1qfy19,0.0,0.674,0.326,1
-0.2263,klci remains in red as select blue chips drag,0.192,0.808,0.0,-1
-0.2263,klci remains in red as select blue chips drag,0.192,0.808,0.0,-1
-0.2263,klci remains in red as select blue chips drag,0.192,0.808,0.0,-1
0.0,non-renewal of govt concession orders could be seen for pharmaniaga,0.0,1.0,0.0,0
0.0,stock with momentum ifca msc,0.0,1.0,0.0,0
0.0,stock with momentum oriental food industries holdings,0.0,1.0,0.0,0
0.1779,frankly speaking no easy fix for kl office space glut,0.168,0.611,0.221,0
0.4019,taliworks active down 1.69 after govts move to take over highways,0.0,0.787,0.213,1
0.0,construction index down 3.74 as govt starts highway takeover talks,0.0,1.0,0.0,0
0.0,construction index down 3.74 as govt starts highway takeover talks,0.0,1.0,0.0,0
0.6124,bursas energy index up 3 as o&g firms earnings improve amid higher oil prices,0.0,0.688,0.312,1
0.6124,bursas energy index up 3 as o&g firms earnings improve amid higher oil prices,0.0,0.688,0.312,1
0.6124,bursas energy index up 3 as o&g firms earnings improve amid higher oil prices,0.0,0.688,0.312,1
0.6124,bursas energy index up 3 as o&g firms earnings improve amid higher oil prices,0.0,0.688,0.312,1
0.6124,bursas energy index up 3 as o&g firms earnings improve amid higher oil prices,0.0,0.688,0.312,1
-0.5994,the week ahead trade deal or trade war?,0.358,0.642,0.0,-1
-0.5994,the week ahead trade deal or trade war?,0.358,0.642,0.0,-1
0.0,bursa malaysia says rgt out of pn17,0.0,1.0,0.0,0
0.296,bursa queries k seng seng on recent share price rise,0.0,0.784,0.216,1
0.0,metrod aims to double sales in next 3 yrs with expansion of manufacturing capacity,0.0,1.0,0.0,0
-0.6908,klci pares loss highway operators among major losers,0.487,0.513,0.0,-1
-0.6908,klci pares loss highway operators among major losers,0.487,0.513,0.0,-1
-0.6908,klci pares loss highway operators among major losers,0.487,0.513,0.0,-1
-0.6908,klci pares loss highway operators among major losers,0.487,0.513,0.0,-1
-0.6908,klci pares loss highway operators among major losers,0.487,0.513,0.0,-1
-0.6908,klci pares loss highway operators among major losers,0.487,0.513,0.0,-1
-0.296,bursa says rgt no longer triggers pn17 criteria,0.239,0.761,0.0,-1
0.0,ann joo dayang hock kheng kkb naim pantech perdana penergy tsr,0.0,1.0,0.0,0
0.0,ann joo dayang hock kheng kkb naim pantech perdana penergy tsr,0.0,1.0,0.0,0
0.0,ann joo dayang hock kheng kkb naim pantech perdana penergy tsr,0.0,1.0,0.0,0
0.0,dr mahathir ecrl project to continue if price is right,0.0,1.0,0.0,0
0.0,misc downgraded to sell at maybank price target rm5.75,0.0,1.0,0.0,0
0.0,lead story bn-linked counters show signs of a price recovery,0.0,1.0,0.0,0
0.0,lead story bn-linked counters show signs of a price recovery,0.0,1.0,0.0,0
0.0,lead story bn-linked counters show signs of a price recovery,0.0,1.0,0.0,0
0.4019,pm urges private sector to reciprocate govts support,0.0,0.722,0.278,1
-0.296,uoa development 4q profit falls 31 to rm136.45m,0.315,0.462,0.223,-1
0.0,macc may not have full details on rm90m pas got from umno says dr m,0.0,1.0,0.0,0
0.0,dr m asks public to understand costs for govt to take over highway concessions,0.0,1.0,0.0,0
0.5106,newsbreak should axiata shareholders expect a generous dividend?,0.0,0.645,0.355,1
0.0,danajamin guarantees pasukhas islamic notes programme,0.0,1.0,0.0,0
-0.296,unisem 4q net profit down 27 proposes three sen dividend,0.273,0.533,0.193,-1
0.0,yong tai in the red for 2nd consecutive quarter as revenue halves,0.0,1.0,0.0,0
0.3818,gamuda to ensure highway takeover is based on market valuation norms,0.0,0.794,0.206,1
0.4404,karexs 2q profit halves on less favourable sales mix,0.0,0.734,0.266,1
-0.5267,globetronics 4q net profit down 9 on lower revenue,0.444,0.352,0.204,-1
0.4404,gdex 2q net profit up 62%,0.0,0.633,0.367,1
-0.1027,lay hong posts 63 drop in 3q profit on lower sales retail closure,0.25,0.581,0.169,0
0.0,boustead plantations ends fy18 in the red after 3 loss-making quarters,0.0,1.0,0.0,0
-0.296,deleum’s 4q net profit falls 44 due to margin squeeze,0.273,0.533,0.193,-1
0.4404,tan chong motor reports profitable fy18 after two loss-making years declares 2 sen dividend,0.0,0.805,0.195,1
0.1027,k seng seng says its unaware of reason behind share price spike,0.138,0.692,0.169,0
0.0,yfg gets rm9.7m electrical job in bintulu,0.0,1.0,0.0,0
0.0,lower print travel biz revenue drags media chineses 3q profit,0.283,0.507,0.21,0
0.296,shareholder sues apex equity over the proposed merger with mercury securities and past corporate exercises,0.0,0.864,0.136,1
0.8316,maybulk posts record high profit of rm406 mil in 4qfy18 boosted by one-off divestment gain,0.0,0.577,0.423,1
0.1027,apm automotive reports 32 growth in 4q net profit declares 7 sen dividend,0.22,0.484,0.296,0
0.0,toll abolition must not affect infrastructure projects economist,0.0,1.0,0.0,0
0.0,wah seong posts first loss-making quarter in two years,0.0,1.0,0.0,0
0.0,gamuda maybulk apex equity tan chong karex k seng seng media chinese econpile boustead plantations suncon lay hong unisem apm automotive and uem edgenta,0.0,1.0,0.0,0
0.0,gamuda maybulk apex equity tan chong karex k seng seng media chinese econpile boustead plantations suncon lay hong unisem apm automotive and uem edgenta,0.0,1.0,0.0,0
0.0,gamuda maybulk apex equity tan chong karex k seng seng media chinese econpile boustead plantations suncon lay hong unisem apm automotive and uem edgenta,0.0,1.0,0.0,0
0.0,gamuda maybulk apex equity tan chong karex k seng seng media chinese econpile boustead plantations suncon lay hong unisem apm automotive and uem edgenta,0.0,1.0,0.0,0
0.0,gamuda maybulk apex equity tan chong karex k seng seng media chinese econpile boustead plantations suncon lay hong unisem apm automotive and uem edgenta,0.0,1.0,0.0,0
0.0,gamuda maybulk apex equity tan chong karex k seng seng media chinese econpile boustead plantations suncon lay hong unisem apm automotive and uem edgenta,0.0,1.0,0.0,0
0.0,gamuda maybulk apex equity tan chong karex k seng seng media chinese econpile boustead plantations suncon lay hong unisem apm automotive and uem edgenta,0.0,1.0,0.0,0
